
308, [29.17116756 26.03794614],3.1332214234989983,[25.99633109  9.82381174],16.17251934978898
310, [28.50792224 26.02587374],2.482048501731132,[23.79085775  9.52704414],14.263813608912681
341, [29.78800638 26.29785122],3.4901551567771207,[25.82771744  9.89248842],15.935229017006247
334, [28.91381986 26.17004996],2.743769906462603,[24.98685212  9.88383427],15.103017855234972
331, [29.13931905 26.04470743],3.0946116202410465,[25.38494861  9.66708942],15.717859189756057
315, [29.21564486 26.06025133],3.1553935263280017,[25.39273342  9.91161171],15.481121712690607
329, [29.24929363 26.26700984],2.9822837884040965,[25.23661952  9.71750142],15.519118099147336
332, [29.61041549 26.03532372],3.5750917632030443,[26.01066009  9.87455058],16.136109508411025
685, [29.67836443 26.64356023],3.034804202450715,[27.02460821 10.38334433],16.641263872851113
645, [29.58506282 26.65512319],2.929939632030937,[25.68938667 10.05744324],15.631943432564903
668, [29.47253179 26.67376311],2.798768677630342,[26.15173588 10.3835296 ],15.768206277982399
1358, [30.07113765 26.94251386],3.128623798029988,[26.96198928 10.65052012],16.31146916049938
305, [28.62270135 26.1153422 ],2.5073591514880427,[24.95025717  9.61109402],15.339163143694051
328, [29.09616063 26.01918565],3.076974974421937,[25.03055142  9.68074527],15.349806154107752
347, [29.62569004 26.17276747],3.452922569766155,[26.70471612 10.21167667],16.493039453179883
342, [29.72880454 26.18752531],3.5412792334986705,[25.98774117  9.82311899],16.164622179105542
659, [29.72884304 26.63946537],3.089377671417168,[26.79190348 10.20863699],16.58326649507588
698, [29.65861843 26.6470181 ],3.011600325413582,[26.76099287 10.41546165],16.345531220203206
675, [29.58649998 26.57076641],3.0157335621805714,[25.86586236 10.30136997],15.564492386424176
326, [28.99983771 26.05535205],2.94448566413789,[25.69194816 10.20949565],15.48245250837082
349, [29.7287869  26.22186582],3.5069210832920987,[26.89710674 10.01977669],16.877330048463257
348, [29.47864164 26.31601309],3.1626285530600455,[26.63095951  9.96730609],16.66365341174687
649, [29.6414907  26.64383201],2.9976586886494943,[25.32582368 10.04544413],15.280379544922534
339, [29.10706131 26.19060337],2.916457939175924,[26.46863933 10.1375813 ],16.33105803132228
310, [29.37553703 26.25768212],3.117854906954051,[25.40933615  9.81414065],15.59519549042187
323, [29.12442835 26.22780025],2.896628094212076,[26.32184773 10.06536489],16.256482832656374
357, [29.69991642 26.19460334],3.5053130786090954,[25.61164346  9.97215749],15.639485966895005
3309, [29.92056435 27.04584329],2.874721053091207,[26.4685564  10.57520465],15.89335175284372
3291, [29.98407111 27.00830835],2.975762757246443,[26.18234573 10.3792015 ],15.803144228498786
3334, [30.09755119 27.06285652],3.034694663017792,[26.82178987 10.55166554],16.2701243336134
3285, [29.88774608 26.99261544],2.895130638031489,[26.6654327  10.57820457],16.087228122126497
3311, [30.03624162 27.06968263],2.966558983065596,[27.03199358 10.57399327],16.458000308978153
3133, [29.76742322 27.03179165],2.73563157299337,[25.9917866  10.44830113],15.543485474765772
3397, [30.07098866 27.11141488],2.959573779095642,[26.97550881 10.61806113],16.35744767885634
3335, [29.99500135 27.0643369 ],2.930664448785013,[26.68363132 10.53136535],16.152265968769186
3271, [29.95143937 27.00134494],2.9500944240286664,[26.23268384 10.43365012],15.799033720777395
3207, [29.83652233 26.98537404],2.8511482920606213,[26.44873992 10.48506066],15.963679261824225
325, [29.45750176 26.0943865 ],3.363115255293714,[26.27694754  9.96917548],16.307772058361266
350, [29.5055142  26.22153014],3.283984062800041,[27.06240045 10.28760271],16.77479774346706
951, [29.73745065 26.80594994],2.931500711270786,[25.99855912 10.17960855],15.818950571488427
1051, [30.01364999 26.87515205],3.1384979393313372,[27.11020534 10.4139526 ],16.69625274634873
960, [29.50049074 26.80071519],2.699775542640868,[25.54583862 10.30866315],15.237175466068395
312, [29.12746061 26.25843412],2.869026493669949,[27.11667619  9.94174598],17.174930208284913
350, [30.02581598 26.49799023],3.5278257486491853,[26.34746489 10.00119372],16.34627117394567
338, [29.01591816 26.17041356],2.8455046035985276,[25.14251809  9.99817423],15.144343858228181
354, [29.40216344 26.2412733 ],3.1608901418493005,[25.84151832 10.09944243],15.742075894838361
381, [29.82650298 26.31888944],3.5076135376559243,[27.43353176 10.28790203],17.14562973802426
321, [29.27222118 26.08380785],3.188413330604007,[25.07559203  9.82202516],15.253566869098332
331, [29.46732423 26.10170808],3.365616146163134,[26.29946894 10.18143632],16.118032619000903
3291, [30.04574683 26.99189746],3.05384936703409,[26.59491026 10.68562973],15.909280536902694
3294, [29.94716479 27.07848218],2.868682607483038,[26.45716957 10.52342086],15.933748705705305
3265, [29.9531274  27.04959161],2.9035357845158707,[26.53394144 10.51666681],16.017274628374647
3291, [15.5723909  15.12494007],0.4474508319775463,[12.6101611   4.93210962],7.678051479629266
3285, [12.09436103 11.91726644],0.1770945932404775,[9.60284376 4.71672798],4.886115775258417
337, [11.68609488 11.38008255],0.3060123277620175,[9.61622355 4.41877438],5.197449167345816
371, [12.01540255 11.59905193],0.4163506129382206,[10.37926715  4.7031915 ],5.676075648862064
343, [11.62553931 11.34536122],0.28017808178806725,[9.58882951 4.5202939 ],5.068535613152659
330, [11.67481932 11.39658812],0.2782312064481882,[9.18397618 4.3903536 ],4.793622581336552
328, [11.61367627 11.3863873 ],0.2272889720931044,[10.24050336  4.63991951],5.600583852574262
310, [8.96993678 8.87720665],0.09273013032847999,[4.06369276 2.0710955 ],1.9925972657522095
329, [9.68558082 9.50436541],0.1812154101759944,[5.83928646 2.85017032],2.9891161436009344
3321, [9.73721817 9.67854365],0.05867452032361342,[6.74036233 3.26502871],3.4753336161139132
3280, [18.69421338 18.59338399],0.10082939294715132,[12.2539046   6.21259533],6.041309265781289
3276, [18.78593692 18.68640386],0.09953306298119813,[12.25440118  6.05224467],6.202156508523993
3224, [18.72362636 18.58486377],0.13876258549053233,[12.4044771   6.11065676],6.293820330499895
3266, [18.75743486 18.66036083],0.09707402875120508,[12.20584491  6.0411946 ],6.164650309131892
3276, [18.78255158 18.64466529],0.13788628776419287,[12.44753388  6.14625753],6.301276349919249
3304, [18.72668993 18.62358185],0.10310808152979334,[12.5414686   6.14216131],6.399307296893349
3252, [18.7239504  18.61281109 18.57858263 18.54067466 18.52570848 18.51540966
 18.48942202 18.45891577 18.44746965 18.4161859 ],0.03128375123460003,[12.24761655  6.04636474  6.0191355   5.97755608  5.91239603  5.91289161
  5.94423284  5.99659892  6.00260878  6.10831332],-0.10570453484115028
3244, [18.70626441 18.60241923 18.56042249 18.54252948 18.51698128 18.50429827
 18.46073952 18.43604196 18.42856418 18.40886388],0.019700308455146143,[12.38642304  6.01730838  5.98425226  5.97459008  5.95256728  5.91946764
  5.92904987  5.96905641  6.00411886  6.05798227],-0.0538634192655989
3375, [18.70578338 18.51435545 18.4964624  18.47294287 18.46042462 18.44833409
 18.43620339 18.41450208 18.40912926 18.39779425],0.011335006674336512,[12.72050902  6.17290635  6.11999106  6.08980961  6.08482836  6.07810213
  6.09861847  6.12290052  6.14346263  6.19793399],-0.054471361255854944
3183, [18.68709452 18.55194667 18.49605181 18.48309    18.47255178 18.4476134
 18.43041426 18.39615322 18.38607645 18.36413189],0.021944559974865996,[11.84778003  5.92999954  5.89995964  5.84745536  5.84227926  5.79897506
  5.81779738  5.86374324  5.86520516  5.92824812],-0.0630429607659071
3169, [18.73224424 18.5858329  18.54055188 18.53312012 18.4883831  18.48139657
 18.46726293 18.44118821 18.43069844 18.41797766],0.012720771753297555,[11.87476413  5.89395175  5.86618689  5.80886572  5.7914299   5.76361434
  5.77182868  5.79162899  5.86043415  5.87540424],-0.01497009557408635
3240, [18.72748333 18.64353146 18.57808551 18.5660385  18.56132224 18.53797543
 18.51020654 18.4707298  18.45922893 18.44652457],0.012704363404250074,[12.24377745  6.026185    6.00350458  5.95039241  5.91185739  5.90983619
  5.92507674  5.93303255  5.97570012  6.03775902],-0.06205889372779971
3292, [18.75525968 18.66522014 18.59190415 18.57703097 18.53429357 18.48756736
 18.48036661 18.43375543 18.42216983 18.41929223],0.002877602085337827,[12.39293748  6.09663903  6.08102924  6.04696772  5.98252682  5.98999548
  6.03259376  6.0628319   6.09276158  6.12090248],-0.028140904648980225
3342, [18.7065897  18.59443369 18.57262359 18.51409479 18.48063332 18.47200449
 18.45288431 18.44556387 18.40855088 18.40291405],0.005636826763680602,[12.46267046  6.11739308  6.07902027  6.03349874  6.02220174  5.97700311
  5.99830135  6.0318263   6.04073113  6.16716446],-0.12643333495031595
3239, [18.84454527 18.72634437 18.68273257 18.62067654 18.54012281 18.51067411
 18.49774115 18.4470082  18.4460258  18.4295601 ],0.016465698711247256,[12.3873115   6.09321835  6.00576793  5.99184278  5.98196466  5.91538336
  5.92683381  5.97205967  5.98955009  6.07018395],-0.08063386785116133
335, [18.4120902  18.15719658 18.08922006 18.0107999  17.94836973 17.85796021
 17.65187623  3.56660811  3.56234847  3.86967892],-0.3073304508281569,[12.64611041  6.02918547  5.85332583  5.6310747   5.50935203  5.49371407
  5.61212841  5.73483106  5.75787354  5.88797159],-0.13009804888108256
341, [18.58356396 18.30631262 18.18771794 18.07723113 17.87907822 17.77403553
 17.66417662  3.55849127  3.67272134  3.88074215],-0.20802081659742733,[13.13433958  6.04816416  5.84641503  5.71445321  5.5936992   5.65379588
  5.68911328  5.80499733  5.8742629   6.08714601],-0.21288311580775776
318, [18.43741613 18.19276112 18.09177541 17.78797235 17.66316289 17.55386553
  4.05608504  3.73671533  3.83597765  3.88524023],-0.04926257562750447,[12.17788904  5.88158653  5.80659339  5.53162629  5.45768227  5.33732009
  5.42003471  5.50538674  5.64142425  5.91672647],-0.2753022195047903
343, [18.48956647 18.15297352 18.03047936 17.97134902 17.88781708 17.86415325
 10.39134527  4.12280262  3.88348883  3.7213991 ],0.16208973351792455,[12.23617063  5.649967    5.53743677  5.4055075   5.34264862  5.35396256
  5.41948935  5.446022    5.62839001  5.79920435],-0.1708143415477581
336, [18.53223842 18.18308067 17.98364422 17.88697332 17.83865475 17.71882048
 17.59632091  3.62745031  3.6920979   3.7850303 ],-0.09293240240293432,[12.77053555  5.90034317  5.79917164  5.76306978  5.6151628   5.52556507
  5.57490269  5.67719068  5.86526629  5.97714211],-0.11187581991112605
313, [18.57996121 18.32014222 18.21159482 18.12023323 17.85232663 14.80490026
  4.14200154  4.01354201  3.85967711  3.79374182],0.06593529189449221,[11.73757676  5.48218211  5.46805026  5.3063697   5.2343716   5.1170936
  5.17562818  5.22904074  5.46310345  5.58110704],-0.11800358705975267
327, [18.60119948 18.21738636 18.14917373 18.05987434 17.92377876 17.82369479
  4.36192205  3.67701621  3.33999038  3.50966493],-0.1696745571660112,[11.92452206  5.57020124  5.4138013   5.29686179  5.27064334  5.19155251
  5.22432685  5.45476958  5.54316686  5.8360221 ],-0.2928552308309911
334, [18.65012046 18.3694675  18.13458642 17.96350415 17.86996024 17.60692337
  4.55859521  3.51170148  3.55291619  3.73845753],-0.18554133834344677,[11.47409221  5.61680416  5.37085345  5.29079434  5.16761261  5.15339238
  5.19363343  5.33380621  5.4953964   5.58906397],-0.09366756908386265
324, [18.2945875  18.02168706 17.97881278 17.85400937 17.69314468 17.11806951
  4.90522334  4.41353221  4.14694351  3.94906128],0.19788222282486867,[11.36590672  5.49951274  5.26592556  5.10721643  5.07423372  5.06235729
  5.08525614  5.17136932  5.31572857  5.52647943],-0.21075085919187853
293, [18.46159048 18.22357206 17.87175448 17.75400458  8.96195107  3.35426404
  3.0533047   3.0965973   3.59952826  3.64968921],-0.05016095666971854,[10.37889447  5.11606522  5.04195726  4.82600386  4.72022538  4.70340335
  4.75913175  4.80074485  4.95255218  5.14257831],-0.19002612944043662
321, [18.69885531 18.25866191 18.16944632 18.05445571 18.02804872 17.63109858
  9.85116443  3.99469894  3.7081676   3.81835409],-0.1101864921745328,[12.24591339  5.79018407  5.56478055  5.47131318  5.41276119  5.38204815
  5.46541124  5.57520854  5.69075267  5.80843182],-0.11767915644996929
352, [18.52210308 18.23529015 18.16590943 18.04630876 17.94424911 17.7824185
 17.67589128  7.43611375  3.58958706  3.64726334],-0.057676274303640085,[12.6104053   5.66853186  5.56364316  5.53698014  5.49236046  5.50166874
  5.59761265  5.67906538  5.75275678  5.91979118],-0.16703440073922593
351, [18.49661523 18.19966386 18.0852451  18.00722967 17.84894677 17.72931133
 17.60521723 11.02073363  3.71435567  3.87191885],-0.15756317823558375,[12.73343165  5.93974091  5.81103622  5.74197166  5.62136585  5.52766729
  5.66893006  5.72420271  5.76614574  6.03676859],-0.27062284932803315
342, [18.7569873  18.3672634  18.29821417 18.10178423 17.96231597 17.85472101
 17.66266172  3.70513068  3.57175014  3.71741829],-0.1456681518080325,[12.55368822  5.92255163  5.65145646  5.52818201  5.47331171  5.46484388
  5.52686303  5.5551549   5.72035641  5.76613972],-0.04578330653036655
348, [18.64598804 18.44312125 18.23149764 17.94936652 17.90145161 17.84483421
  9.42395101  4.0710475   3.40338981  3.6011059 ],-0.19771608773445548,[12.00406168  5.51216316  5.46080235  5.3851726   5.21311564  5.22557934
  5.24905058  5.35128767  5.54476341  5.62377696],-0.07901355260426168
308, [18.67960747 18.38321462 18.17796112 17.90367162 17.84593843  9.87814041
  4.38225771  3.74944803  3.53023191  3.60254675],-0.07231484673160615,[12.00804336  5.59370663  5.44619863  5.38631375  5.24178427  5.12783163
  5.22863392  5.41094592  5.4988534   5.6611716 ],-0.16231820523271612
322, [18.64012003 18.25157947 18.19935365 18.10983253 17.95523284 17.81099786
  4.39906665  3.28850805  3.48876458  3.62152397],-0.13275939178278628,[11.25875572  5.50258197  5.42076853  5.25013263  5.05419929  5.11557056
  5.14296119  5.25563764  5.26742626  5.41747811],-0.15005185546738176
296, [18.6354242  18.21522097 18.12007224 18.00075156 17.91792533  5.34873184
  3.57889775  3.25873768  3.31718658  3.48830693],-0.1711203501681431,[10.44498108  5.26142664  5.13525939  5.0061756   4.93803197  4.89385698
  4.77506412  4.91097985  5.09025531  5.40725942],-0.317004110408476
322, [18.61186511 18.39444077 18.20395639 18.18016638 17.72505747 17.3648427
  4.5431975   4.42030758  3.94395922  3.85919184],0.084767375503632,[11.52082887  5.36522684  5.29698008  5.22432631  5.08465637  5.17339138
  5.24105659  5.31747657  5.37312222  5.65175863],-0.278636416284896
772, [18.65126102 18.43212776 18.40540176 18.36646369 18.28266055 18.26597672
 18.18073291 18.07484954 18.0262656  17.93889197],0.08737363333136727,[12.520349    6.00678761  5.92641116  5.81639619  5.73548547  5.7226074
  5.77152337  5.84167059  5.88375023  5.98679157],-0.10304134353814831
833, [20.85938153 19.89002945 19.75750356 19.69713817 19.68845541 19.55235877
 19.51084893 19.45607199 19.39292313 19.27441956],0.11850357110616017,[18.40165703  8.69145568  8.57616992  8.52655417  8.43821522  8.40607534
  8.39663959  8.51846165  8.56995297  8.76145285],-0.19149987385158163
800, [18.63429249 18.47777491 18.41812843 18.37367344 18.22951303 18.21336369
 18.10448864 18.01136736 18.00795577 17.9142608 ],0.09369497244259506,[12.16228635  5.89299548  5.87432419  5.66673229  5.6431969   5.63975367
  5.65027313  5.71271268  5.77838593  5.97365256],-0.19526663232796526
866, [18.74420636 18.62355485 18.48243441 18.29315572 18.2526033  18.21647782
 18.19546217 18.16716318 18.10485804 18.06291194],0.04194610007391475,[12.5781628   5.89866982  5.8870694   5.7690601   5.68767437  5.70072692
  5.75234193  5.83712184  5.92599985  5.94715533],-0.021155478699800057
807, [18.82069494 18.61096217 18.51092908 18.41304143 18.3457411  18.26766375
 18.22943618 18.1833672  18.13060855 18.09738785],0.03322069663558125,[12.46052231  5.96328784  5.87118786  5.78864355  5.74972564  5.72393796
  5.68281265  5.73487473  5.81718051  5.87828378],-0.06110327458948284
782, [32.79396592 32.38873858 31.29972328 31.03403078 30.78557776 30.24027634
 30.17278049 29.90012518 29.68211696 29.25658645],0.4255305055256642,[24.99881726 12.64493886 12.18730131 12.12200614 11.87677888 11.85786177
 12.00299761 12.02539868 12.14331295 12.45470955],-0.31139659368573547
850, [33.4879382  33.0736815  33.00118976 32.88811226 32.80090883 32.10984044
 31.84624123 30.600815   30.51635338 29.8685203 ],0.6478330837165949,[27.95990384 13.3667691  13.04692752 12.90237177 12.82834432 12.84808098
 12.92487731 12.99588388 13.15652418 13.43466416],-0.2781399735503225
358, [33.07108958 31.85698467 31.57849235 30.05529029 30.00415586 29.15803311
 27.45378536 24.07614511 23.54966218 22.16433057],1.385331612953923,[28.19778684 13.02971624 12.4402165  12.38233814 12.24020447 12.19279942
 12.22811925 12.32429573 12.58872286 12.72655255],-0.13782969303442627
803, [34.9320829  32.86850337 32.1660001  31.99645782 31.75592929 31.68106136
 31.22920199 31.10462293 30.45823001 30.0542594 ],0.4039706056366441,[26.51499006 12.67933146 12.62365668 12.38063804 12.27831338 12.15713256
 12.28090592 12.46426169 12.65306049 12.87949071],-0.22643022236288424
803, [34.028264   33.35152539 32.5895533  31.56065601 30.56407042 29.86238309
 29.68761767 29.44558444 29.37205236 28.97205991],0.3999924584756833,[26.96542997 12.82679657 12.62976096 12.47778251 12.37940653 12.2515999
 12.36743211 12.44020349 12.55163681 12.86707017],-0.31543336655261633
858, [33.40815559 33.28210244 32.45398196 32.39227412 32.24074484 32.10216007
 31.44628099 31.20537774 30.65916509 30.15096818],0.5081969113883602,[26.66473455 12.80720164 12.66712568 12.5441419  12.34031198 12.36835176
 12.37241156 12.67737251 12.76543484 13.03681537],-0.27138053014464525
745, [34.16619832 33.1175589  32.07665596 31.61988133 31.04736044 31.01073858
 30.20575302 29.2857616  28.61547346 28.04773386],0.5677395962451648,[25.33348682 12.69913454 12.24195462 12.17269761 12.02372882 11.90805126
 12.12072617 12.15366641 12.34105556 12.47404637],-0.13299081534338697
842, [20.77189212 19.82721591 19.705256   19.65005339 19.60373939 19.51107328
 19.47942233 19.3891057  19.37185301 19.28566916],0.08618385261635453,[18.03518717  8.55596512  8.4743667   8.35534366  8.26361491  8.25738338
  8.29155243  8.38164058  8.48041686  8.59094653],-0.11052966765626238
753, [20.65751727 19.76220934 19.68481541 19.60634988 19.52684391 19.48695659
 19.34416596 19.28798764 19.24035574 19.20442482],0.035930915606382285,[16.75632882  8.37799218  8.14329734  8.06581713  7.99852038  7.93655668
  8.01699956  8.06581434  8.15663168  8.33663048],-0.1799987972352497
881, [20.99982121 19.93595375 19.80398201 19.7436269  19.67273916 19.59566121
 19.53940174 19.51567936 19.44549857 19.41250393],0.032994644039124665,[18.75352225  8.73451574  8.63894292  8.58040948  8.52920866  8.45072759
  8.47018285  8.59461055  8.75235399  8.91225584],-0.159901848282491
835, [20.72208984 19.80564248 19.71677485 19.64643445 19.57869571 19.51054909
 19.45939115 19.39786599 19.3747082  19.29867643],0.07603176714797044,[18.00106029  8.51860644  8.43214569  8.2969801   8.27244182  8.23217475
  8.30716596  8.37470895  8.41782706  8.52813195],-0.11030488818215467
817, [20.71536264 19.81236393 19.77486868 19.68909027 19.58509396 19.5153843
 19.47139558 19.37361097 19.25272387 19.22184753],0.0308763426004397,[17.75517143  8.57850877  8.49446036  8.28029476  8.24668111  8.1995643
  8.45824335  8.56031434  8.59853691  9.00519505],-0.4066581474086064
822, [20.92912811 19.79762344 19.78781836 19.72935148 19.65658854 19.57148218
 19.51763449 19.48258946 19.42263005 19.34155761],0.08107244189212182,[17.87048506  8.48849913  8.35666446  8.34349446  8.31149761  8.23567621
  8.26690668  8.31826549  8.42943758  8.58861179],-0.15917420903747903
846, [20.83863732 19.89969308 19.68396428 19.66344731 19.64052467 19.55215396
 19.54075331 19.45094217 19.33340413 19.28497002],0.04843410946135407,[17.2279738   8.44056144  8.27047319  8.18263973  8.06867727  7.97484645
  8.08737762  8.16673617  8.2765187   8.38688576],-0.11036705785423173
813, [20.73752879 19.90341818 19.7883151  19.72588695 19.61340025 19.55358876
 19.48952725 19.41785948 19.32701431 19.32146927],0.005545041660987238,[17.17354087  8.26128002  8.20156277  8.10063474  8.02507108  7.98569818
  8.05723663  8.16459534  8.21086943  8.60579448],-0.3949250474867405
780, [20.73715696 19.85177592 19.79437127 19.62904281 19.56956844 19.50619563
 19.48332395 19.36085138 19.32216682 19.20758035],0.11458647111970421,[17.14594437  8.33016641  8.09631818  8.06917757  8.01193578  7.98920733
  8.06617677  8.29548227  8.37867071  8.5183788 ],-0.13970809151529195
830, [20.94048784 20.08476508 19.83666119 19.72306629 19.61614944 19.53211212
 19.49109927 19.43686832 19.34724673 19.31207342],0.035173310713105366,[17.70838824  8.42677339  8.40350662  8.31199139  8.23864452  8.18710521
  8.18095763  8.26794289  8.39228853  8.58908858],-0.19680004353841163
840, [20.84859462 19.85264939 19.7719719  19.67172043 19.65114992 19.56091719
 19.4516226  19.40870018 19.38708833 19.34696466],0.040123674352184224,[17.64304299  8.55665328  8.45608816  8.30764933  8.29450056  8.21159538
  8.26444014  8.27366647  8.31341041  8.57125473],-0.25784432014787306
793, [20.90228761 20.00245947 19.85465684 19.64376998 19.61101578 19.51225828
 19.48334267 19.41808969 19.34283177 19.30852686],0.0343049046286481,[17.85049422  8.47112126  8.33162207  8.30835515  8.22595858  8.26350075
  8.29420296  8.3855227   8.44680954  8.59078367],-0.14397412965321443
889, [20.94641072 19.92113266 19.7744947  19.73015724 19.67643465 19.60692711
 19.5791036  19.55495959 19.51770339 19.44565272],0.0720506718508922,[18.34323215  8.70715894  8.55544126  8.4163145   8.35523659  8.4149446
  8.42247949  8.49285324  8.55087388  8.61767167],-0.06679778388203772
818, [20.82794056 19.77067074 19.71766786 19.67593391 19.56988647 19.55254092
 19.51387646 19.44972819 19.4426485  19.34841322],0.09423527010932631,[17.88348413  8.51219781  8.41175707  8.32704133  8.30066962  8.21179511
  8.24963955  8.36513392  8.41506062  8.68359356],-0.268532933795564
826, [20.58985938 19.87553173 19.74354362 19.55150477 19.49163941 19.42175269
 19.41184263 19.37999998 19.31436566 19.2425016 ],0.07186406374931664,[17.45103575  8.3706702   8.3215007   8.24656204  8.12849162  8.16669926
  8.22681738  8.2510871   8.31227048  8.54565736],-0.23338687676751846
870, [21.01750829 19.95137318 19.90830026 19.75634697 19.71791786 19.65465901
 19.51514909 19.4902208  19.46001534 19.33813319],0.12188214718341328,[19.18082356  8.92750308  8.79196038  8.70248395  8.55358556  8.58179315
  8.62964756  8.70739881  8.76541902  8.96969452],-0.20427549730563577
821, [20.58941125 19.85332194 19.75863189 19.65159847 19.55159158 19.47876696
 19.44516593 19.39876574 19.34462239 19.30569342],0.03892896344368779,[17.62378224  8.5313155   8.34970892  8.28709658  8.20857691  8.14067847
  8.13159465  8.19951123  8.31827874  8.38465882],-0.06638008127557882
832, [20.69959236 19.81401338 19.75343481 19.63413132 19.5912521  19.52603236
 19.50419816 19.43609089 19.37016384 19.28725198],0.08291186117763161,[17.33317617  8.50654879  8.28340413  8.1772967   8.07431276  8.03592898
  8.19001978  8.27764053  8.40102212  8.55352042],-0.15249830240069606
748, [20.57368085 19.75883463 19.63515208 19.55891093 19.4578068  19.37946954
 19.29450171 19.24134796 19.19380657 19.14172016],0.052086404767099026,[16.97934675  8.43347192  8.2315188   8.17186574  8.010648    7.92808907
  7.95284262  8.12941628  8.31216501  8.42365688],-0.11149187000191318
761, [20.50959049 19.73671028 19.61338087 19.55119916 19.53381021 19.48822435
 19.39030621 19.35500685 19.31453476 19.25310337],0.06143138540230453,[17.30935312  8.76129932  8.48570148  8.20765173  8.08885005  8.02764241
  8.13139556  8.19354801  8.27835207  8.57475206],-0.2963999935069257
815, [20.68880987 19.88054746 19.83707805 19.7049186  19.55543128 19.49705903
 19.48120303 19.46677891 19.33632182 19.30759538],0.028726443090530296,[18.08257265  8.6836148   8.48419722  8.38247448  8.26763809  8.2277295
  8.35053539  8.39073043  8.5368683   8.66853647],-0.13166816884685772
852, [20.75738561 19.70056716 19.66382514 19.61117013 19.50763059 19.48752577
 19.45815726 19.41858566 19.35893005 19.32229761],0.0366324391940509,[17.59737442  8.59776239  8.46513119  8.35136943  8.27774118  8.09953151
  8.24248777  8.28395247  8.37083981  8.4236755 ],-0.05283569366461904
814, [20.70184632 19.76858692 19.63513383 19.59236315 19.56534379 19.53557282
